"Date","Price","Open","High","Low","Vol.","Change %"
"08-01-2003","1,089.35","1,082.40","1,091.45","1,082.30","51.03B","0.70%"
"07-01-2003","1,081.80","1,084.40","1,089.85","1,078.95","53.73B","-0.24%"
"06-01-2003","1,084.35","1,089.75","1,093.05","1,081.25","47.35B","-0.48%"
"03-01-2003","1,089.60","1,094.45","1,099.85","1,087.30","61.48B","-0.32%"
"02-01-2003","1,093.05","1,100.55","1,105.60","1,091.20","63.89B","-0.65%"
"01-01-2003","1,100.15","1,093.60","1,102.10","1,093.60","38.96B","0.61%"
"31-12-2002","1,093.50","1,091.85","1,100.10","1,091.70","46.47B","0.14%"
"30-12-2002","1,091.95","1,095.80","1,095.80","1,084.35","47.67B","-0.59%"
"27-12-2002","1,098.40","1,095.65","1,103.95","1,095.60","61.40B","0.33%"
"26-12-2002","1,094.80","1,085.05","1,100.40","1,085.05","70.34B","0.90%"
"24-12-2002","1,085.00","1,075.95","1,087.00","1,072.65","46.07B","0.84%"
"23-12-2002","1,076.00","1,079.30","1,082.60","1,073.35","39.10B","-0.31%"
"20-12-2002","1,079.30","1,075.45","1,084.95","1,075.40","48.15B","0.31%"
"19-12-2002","1,076.00","1,077.85","1,079.90","1,070.50","60.43B","-0.18%"
"18-12-2002","1,077.95","1,073.20","1,083.65","1,072.85","58.44B","0.44%"
"17-12-2002","1,073.25","1,078.70","1,084.95","1,069.00","54.16B","-0.48%"
"16-12-2002","1,078.45","1,089.00","1,100.00","1,075.55","66.32B","-0.71%"
"13-12-2002","1,086.20","1,074.45","1,087.35","1,074.45","59.30B","0.85%"
"12-12-2002","1,077.00","1,069.95","1,078.85","1,066.80","64.37B","0.68%"
"11-12-2002","1,069.75","1,064.10","1,076.95","1,062.30","75.86B","0.57%"
"10-12-2002","1,063.70","1,058.35","1,066.10","1,045.65","74.26B","0.48%"
"09-12-2002","1,058.65","1,070.50","1,085.75","1,054.95","98.47B","-1.04%"
"06-12-2002","1,069.80","1,047.55","1,072.25","1,047.55","86.98B","2.28%"
"05-12-2002","1,045.95","1,036.75","1,052.45","1,036.75","66.83B","0.92%"
"04-12-2002","1,036.40","1,055.75","1,055.75","1,034.10","63.80B","-1.76%"
"03-12-2002","1,055.00","1,067.70","1,075.75","1,051.80","76.92B","-1.21%"
"02-12-2002","1,067.90","1,050.15","1,070.15","1,050.15","74.96B","1.69%"
"29-11-2002","1,050.15","1,049.55","1,057.45","1,040.95","62.33B","0.04%"
"28-11-2002","1,049.70","1,031.25","1,051.75","1,031.25","75.69B","1.80%"
"27-11-2002","1,031.10","1,036.35","1,042.20","1,027.70","68.62B","-0.49%"
"26-11-2002","1,036.15","1,026.40","1,040.45","1,026.00","78.13B","0.97%"
"25-11-2002","1,026.20","1,020.90","1,030.35","1,017.50","65.20B","0.59%"
"22-11-2002","1,020.15","1,009.50","1,026.00","1,009.50","82.80B","1.13%"
"21-11-2002","1,008.75","1,001.80","1,012.75","1,001.80","70.83B","0.71%"
"20-11-2002","1,001.60","996.85","1,007.20","992.30","79.53B","0.48%"
"18-11-2002","996.85","990.35","1,000.30","989.05","65.78B","0.66%"
"15-11-2002","990.35","972.30","992.05","972.30","71.31B","1.90%"
"14-11-2002","971.90","964.15","974.10","963.50","62.90B","0.96%"
"13-11-2002","962.65","960.35","965.75","956.90","50.76B","0.29%"
"12-11-2002","959.85","953.90","960.85","948.05","44.78B","0.61%"
"11-11-2002","954.05","957.55","958.55","952.10","43.59B","-0.30%"
"08-11-2002","956.95","960.50","960.95","954.35","47.45B","-0.39%"
"07-11-2002","960.70","962.35","970.20","957.95","61.35B","-0.17%"
"05-11-2002","962.30","962.85","963.70","957.20","46.55B","0.02%"
"04-11-2002","962.10","951.60","965.50","951.60","20.40B","1.12%"
"01-11-2002","951.45","951.45","956.95","946.40","81.89B","0.01%"
"31-10-2002","951.40","937.35","953.30","937.05","101.28B","1.46%"
"30-10-2002","937.75","936.15","944.35","935.90","59.33B","0.09%"
"29-10-2002","936.90","922.55","939.70","921.65","63.15B","1.54%"
"28-10-2002","922.70","932.35","934.90","920.10","41.86B","-1.02%"
"25-10-2002","932.20","946.80","946.80","929.25","50.21B","-1.55%"
"24-10-2002","946.90","957.70","959.80","945.00","38.78B","-1.09%"
"23-10-2002","957.35","962.90","963.75","955.45","50.46B","-0.54%"
"22-10-2002","962.50","967.50","976.35","961.65","35.38B","-0.50%"
"21-10-2002","967.35","971.75","976.20","965.65","32.91B","-0.44%"
"18-10-2002","971.65","973.80","982.50","968.80","52.62B","-0.17%"
"17-10-2002","973.30","973.70","976.05","966.55","56.77B","-0.03%"
"16-10-2002","973.60","972.90","983.60","971.70","49.81B","0.12%"
"14-10-2002","972.45","971.50","976.50","969.00","40.66B","0.14%"
"11-10-2002","971.05","958.45","973.50","958.45","50.97B","1.31%"
"10-10-2002","958.45","954.80","960.45","945.00","47.79B","0.39%"
"09-10-2002","954.75","960.85","968.75","952.95","46.56B","-0.63%"
"08-10-2002","960.80","954.80","963.15","952.50","54.86B","0.63%"
"07-10-2002","954.75","947.80","956.35","946.25","40.19B","0.69%"
"04-10-2002","948.20","948.10","951.80","944.50","44.51B","0.00%"
"03-10-2002","948.20","955.35","957.90","945.80","41.04B","-0.73%"
"01-10-2002","955.20","961.15","964.20","950.30","43.09B","-0.83%"
"30-09-2002","963.15","976.15","976.15","961.55","38.96B","-1.36%"
"27-09-2002","976.45","969.95","978.00","969.25","48.53B","0.68%"
"26-09-2002","969.90","970.10","976.25","968.25","29.51B","-0.02%"
"25-09-2002","970.05","964.65","971.85","960.50","44.11B","0.40%"
"24-09-2002","966.20","969.95","969.95","960.20","40.93B","-0.42%"
"23-09-2002","970.30","969.85","974.75","967.35","39.80B","0.07%"
"20-09-2002","969.60","975.60","975.60","960.70","46.97B","-0.66%"
"19-09-2002","976.05","983.45","985.25","970.80","40.46B","-0.77%"
"18-09-2002","983.60","994.15","994.15","981.60","35.93B","-1.14%"
"17-09-2002","994.90","985.75","996.80","985.75","35.81B","0.93%"
"16-09-2002","985.75","991.75","997.00","983.55","30.55B","-0.63%"
"13-09-2002","992.00","1,001.40","1,001.40","989.85","31.25B","-0.96%"
"12-09-2002","1,001.65","998.95","1,005.15","998.80","43.06B","0.28%"
"11-09-2002","998.85","998.60","1,002.35","993.35","44.18B","0.03%"
"09-09-2002","998.55","992.05","1,005.85","985.25","51.87B","0.34%"
"06-09-2002","995.20","1,008.45","1,008.45","992.70","45.01B","-1.33%"
"05-09-2002","1,008.60","1,006.90","1,013.45","1,004.20","57.44B","0.16%"
"04-09-2002","1,006.95","1,000.70","1,008.80","990.85","53.16B","0.58%"
"03-09-2002","1,001.10","1,013.65","1,014.80","999.40","44.81B","-1.22%"
"02-09-2002","1,013.50","1,010.90","1,024.65","1,010.85","56.39B","0.29%"
"30-08-2002","1,010.60","987.65","1,012.75","986.70","70.53B","2.37%"
"29-08-2002","987.25","985.85","989.40","981.45","75.08B","0.16%"
"28-08-2002","985.70","987.35","988.10","981.10","44.21B","-0.20%"
"27-08-2002","987.70","998.85","1,003.30","985.70","54.47B","-1.12%"
"26-08-2002","998.85","992.40","1,001.45","986.15","45.09B","0.37%"
"23-08-2002","995.20","985.75","996.40","984.70","39.91B","0.96%"
"22-08-2002","985.70","988.55","995.30","983.45","40.65B","-0.28%"
"21-08-2002","988.45","988.60","994.25","984.35","55.11B","-0.01%"
"20-08-2002","988.55","979.75","990.85","979.05","41.50B","0.89%"
"19-08-2002","979.85","979.40","983.55","978.20","29.70B","0.06%"
"16-08-2002","979.25","970.75","981.20","968.35","33.89B","0.99%"
"14-08-2002","969.65","976.05","976.25","967.25","40.79B","-0.66%"
"13-08-2002","976.05","970.40","977.20","969.90","26.76B","0.64%"
"12-08-2002","969.85","961.15","971.55","961.15","38.88B","0.82%"
"09-08-2002","961.95","953.80","963.85","948.00","53.34B","0.88%"
"08-08-2002","953.55","969.15","971.75","951.20","42.63B","-1.60%"
"07-08-2002","969.10","967.70","978.60","966.55","44.12B","0.25%"
"06-08-2002","966.65","963.30","969.55","955.40","40.64B","0.35%"
"05-08-2002","963.25","954.90","966.50","953.90","42.32B","0.89%"
"02-08-2002","954.75","957.55","957.55","935.55","42.40B","-0.31%"
"01-08-2002","957.70","959.20","972.05","954.15","43.35B","-0.13%"
"31-07-2002","958.90","960.30","964.10","943.60","58.53B","-0.18%"
"30-07-2002","960.65","973.00","987.50","956.80","54.99B","-1.13%"
"29-07-2002","971.65","973.00","977.95","953.15","55.21B","-0.19%"
"26-07-2002","973.50","1,001.05","1,001.05","972.55","59.58B","-2.80%"
"25-07-2002","1,001.55","1,004.20","1,021.30","997.85","77.64B","-0.25%"
"24-07-2002","1,004.05","1,021.80","1,022.20","1,001.90","43.16B","-1.75%"
"23-07-2002","1,021.90","1,012.05","1,023.65","1,005.75","48.05B","0.98%"
"22-07-2002","1,012.00","1,035.20","1,035.20","1,009.00","38.10B","-2.31%"
"19-07-2002","1,035.90","1,041.35","1,041.50","1,032.25","38.25B","-0.52%"
"18-07-2002","1,041.30","1,032.55","1,044.00","1,032.55","32.85B","0.85%"
"17-07-2002","1,032.55","1,035.95","1,037.50","1,025.00","36.54B","-0.33%"
"16-07-2002","1,035.95","1,047.90","1,051.85","1,033.95","41.56B","-1.15%"
"15-07-2002","1,048.00","1,057.95","1,058.45","1,043.30","30.06B","-0.97%"
"12-07-2002","1,058.25","1,057.10","1,064.90","1,054.90","31.40B","0.16%"
"11-07-2002","1,056.60","1,070.95","1,070.95","1,055.30","36.45B","-1.41%"
"10-07-2002","1,071.70","1,081.55","1,087.40","1,069.45","40.20B","-0.80%"
"09-07-2002","1,080.30","1,081.90","1,083.65","1,077.55","39.64B","-0.16%"
"08-07-2002","1,082.05","1,074.00","1,085.30","1,072.90","41.66B","0.77%"
"05-07-2002","1,073.80","1,071.00","1,076.20","1,067.45","31.66B","0.30%"
"04-07-2002","1,070.55","1,069.95","1,078.55","1,068.40","39.80B","0.06%"
"03-07-2002","1,069.90","1,067.80","1,074.00","1,065.55","39.63B","0.17%"
"02-07-2002","1,068.05","1,067.90","1,071.70","1,064.95","42.06B","-0.08%"
"01-07-2002","1,068.95","1,058.00","1,070.15","1,058.00","31.62B","1.05%"
"28-06-2002","1,057.80","1,049.40","1,068.90","1,049.40","42.67B","0.88%"
"27-06-2002","1,048.55","1,044.50","1,053.70","1,044.00","50.09B","0.42%"
"26-06-2002","1,044.20","1,055.35","1,061.05","1,042.20","38.08B","-1.06%"
"25-06-2002","1,055.40","1,061.90","1,063.30","1,048.55","48.99B","-0.61%"
"24-06-2002","1,061.85","1,065.60","1,065.60","1,054.45","29.00B","-0.07%"
"21-06-2002","1,062.55","1,069.50","1,069.80","1,058.95","36.40B","-0.70%"
"20-06-2002","1,070.05","1,063.10","1,074.00","1,056.25","44.43B","0.67%"
"19-06-2002","1,062.90","1,074.70","1,079.20","1,056.45","46.37B","-1.12%"
"18-06-2002","1,074.95","1,088.90","1,097.40","1,073.75","38.29B","-1.28%"
"17-06-2002","1,088.90","1,085.80","1,097.55","1,085.70","35.01B","0.29%"
"14-06-2002","1,085.70","1,081.75","1,087.60","1,079.45","45.12B","0.26%"
"13-06-2002","1,082.85","1,093.00","1,102.05","1,080.80","36.92B","-0.91%"
"12-06-2002","1,092.80","1,097.15","1,100.45","1,088.50","45.73B","-0.39%"
"11-06-2002","1,097.05","1,070.95","1,099.50","1,070.55","57.80B","2.54%"
"10-06-2002","1,069.90","1,049.95","1,072.50","1,049.95","36.19B","2.01%"
"07-06-2002","1,048.80","1,063.75","1,063.75","1,044.35","34.43B","-1.46%"
"06-06-2002","1,064.35","1,064.15","1,072.00","1,055.50","49.92B","0.01%"
"05-06-2002","1,064.20","1,045.55","1,067.50","1,045.00","48.38B","1.80%"
"04-06-2002","1,045.40","1,040.15","1,047.40","1,036.55","31.09B","0.54%"
"03-06-2002","1,039.75","1,029.25","1,047.25","1,029.25","35.08B","1.06%"
"31-05-2002","1,028.80","1,032.50","1,037.70","1,020.10","48.91B","-0.32%"
"30-05-2002","1,032.15","1,041.40","1,049.95","1,030.10","56.75B","-0.91%"
"29-05-2002","1,041.65","1,038.20","1,047.95","1,026.50","59.43B","0.33%"
"28-05-2002","1,038.20","1,061.90","1,062.30","1,034.10","47.30B","-2.31%"
"27-05-2002","1,062.70","1,067.00","1,071.50","1,054.10","45.84B","-0.40%"
"24-05-2002","1,067.00","1,026.90","1,069.20","1,026.90","51.00B","3.92%"
"23-05-2002","1,026.75","1,045.20","1,045.35","1,024.30","40.36B","-1.77%"
"22-05-2002","1,045.30","1,049.50","1,050.90","1,035.50","50.69B","-0.37%"
"21-05-2002","1,049.20","1,074.75","1,074.85","1,028.25","69.84B","-2.34%"
"20-05-2002","1,074.35","1,091.70","1,097.95","1,071.35","43.65B","-1.49%"
"17-05-2002","1,090.65","1,092.80","1,099.75","1,079.95","55.62B","-0.20%"
"16-05-2002","1,092.80","1,108.25","1,111.25","1,089.85","48.84B","-1.35%"
"15-05-2002","1,107.80","1,115.15","1,121.50","1,102.65","43.83B","-0.65%"
"14-05-2002","1,115.10","1,119.95","1,125.95","1,111.45","45.79B","-0.41%"
"13-05-2002","1,119.65","1,116.80","1,121.95","1,114.20","35.78B","0.29%"
"10-05-2002","1,116.40","1,127.05","1,127.30","1,111.15","39.47B","-0.99%"
"09-05-2002","1,127.60","1,117.70","1,136.55","1,117.70","41.84B","0.89%"
"08-05-2002","1,117.60","1,110.70","1,122.70","1,110.70","38.16B","0.62%"
"07-05-2002","1,110.70","1,100.90","1,111.85","1,096.65","34.36B","0.89%"
"06-05-2002","1,100.95","1,096.95","1,102.05","1,096.25","33.07B","0.36%"
"03-05-2002","1,096.95","1,093.40","1,098.60","1,091.50","34.20B","0.33%"
"02-05-2002","1,093.30","1,084.80","1,101.10","1,084.80","44.41B","0.81%"
"30-04-2002","1,084.50","1,074.25","1,085.75","1,073.40","35.80B","0.96%"
"29-04-2002","1,074.20","1,097.55","1,098.65","1,073.30","41.59B","-2.11%"
"26-04-2002","1,097.40","1,094.25","1,103.35","1,094.10","30.87B","0.28%"
"25-04-2002","1,094.30","1,110.65","1,113.85","1,089.00","44.99B","-1.47%"
"24-04-2002","1,110.60","1,106.25","1,116.85","1,105.70","40.70B","0.42%"
"23-04-2002","1,106.00","1,104.00","1,108.80","1,095.00","39.72B","0.17%"
"22-04-2002","1,104.15","1,100.50","1,107.20","1,088.05","38.34B","0.35%"
"19-04-2002","1,100.30","1,125.55","1,127.05","1,097.60","42.13B","-2.54%"
"18-04-2002","1,129.00","1,125.25","1,135.00","1,123.80","34.22B","0.35%"
"17-04-2002","1,125.10","1,119.00","1,136.60","1,118.95","34.38B","0.57%"
"16-04-2002","1,118.75","1,130.80","1,133.50","1,116.65","32.53B","-1.36%"
"15-04-2002","1,134.15","1,146.55","1,152.55","1,130.45","32.84B","-1.08%"
"12-04-2002","1,146.50","1,143.25","1,151.55","1,138.65","38.87B","0.25%"
"11-04-2002","1,143.60","1,138.55","1,150.20","1,138.55","48.51B","0.45%"
"10-04-2002","1,138.50","1,126.70","1,140.25","1,125.75","48.37B","1.05%"
"09-04-2002","1,126.70","1,135.15","1,137.45","1,122.10","37.26B","-0.75%"
"08-04-2002","1,135.25","1,141.90","1,147.90","1,134.00","31.26B","-0.59%"
"05-04-2002","1,141.95","1,146.05","1,153.30","1,139.90","40.19B","-0.34%"
"04-04-2002","1,145.90","1,124.05","1,149.65","1,123.90","49.47B","1.99%"
"03-04-2002","1,123.50","1,136.60","1,136.90","1,121.45","39.86B","-1.18%"
"02-04-2002","1,136.95","1,138.80","1,147.30","1,132.30","50.73B","-0.18%"
"01-04-2002","1,138.95","1,129.85","1,143.30","1,129.85","41.46B","0.83%"
"28-03-2002","1,129.55","1,123.60","1,138.45","1,123.60","55.36B","0.55%"
"27-03-2002","1,123.35","1,130.00","1,134.10","1,121.35","41.55B","0.03%"
"26-03-2002","1,123.05","1,138.10","1,140.20","1,117.85","32.69B","-1.35%"
"22-03-2002","1,138.45","1,144.50","1,148.65","1,135.90","36.79B","-0.50%"
"21-03-2002","1,144.20","1,155.55","1,155.55","1,141.05","32.47B","-0.99%"
"20-03-2002","1,155.60","1,152.05","1,158.95","1,148.50","41.28B","0.30%"
"19-03-2002","1,152.15","1,169.40","1,170.80","1,150.30","40.01B","-1.47%"
"18-03-2002","1,169.30","1,169.95","1,184.70","1,163.75","44.60B","-0.04%"
"15-03-2002","1,169.75","1,159.60","1,173.75","1,159.60","61.76B","0.89%"
"14-03-2002","1,159.45","1,156.85","1,163.65","1,153.15","31.82B","0.21%"
"13-03-2002","1,157.05","1,150.20","1,165.40","1,143.55","41.96B","0.57%"
"12-03-2002","1,150.45","1,167.85","1,171.20","1,144.30","50.38B","-1.49%"
"11-03-2002","1,167.85","1,187.50","1,192.75","1,164.55","50.59B","-1.67%"
"08-03-2002","1,187.65","1,193.60","1,199.60","1,182.55","50.28B","-0.45%"
"07-03-2002","1,193.05","1,173.60","1,195.20","1,173.60","50.21B","1.74%"
"06-03-2002","1,172.60","1,176.55","1,182.65","1,162.75","61.49B","-0.50%"
"05-03-2002","1,178.50","1,176.40","1,193.10","1,175.15","63.43B","0.10%"
"04-03-2002","1,177.35","1,178.45","1,201.10","1,172.30","74.30B","-0.06%"
"01-03-2002","1,178.00","1,142.05","1,181.25","1,135.45","68.82B","3.15%"
"28-02-2002","1,142.05","1,189.60","1,197.00","1,135.20","104.26B","-3.96%"
"27-02-2002","1,189.20","1,190.15","1,205.95","1,180.00","76.05B","-0.02%"
"26-02-2002","1,189.40","1,165.75","1,192.65","1,165.75","67.00B","2.06%"
"25-02-2002","1,165.45","1,163.65","1,167.60","1,155.45","51.75B","0.17%"
"22-02-2002","1,163.50","1,149.85","1,165.70","1,145.50","53.39B","1.19%"
"21-02-2002","1,149.85","1,146.05","1,158.05","1,146.05","34.46B","0.34%"
"20-02-2002","1,145.95","1,158.45","1,158.45","1,134.65","49.63B","-1.12%"
"19-02-2002","1,158.90","1,172.85","1,178.10","1,155.10","59.28B","-1.19%"
"18-02-2002","1,172.85","1,159.85","1,177.05","1,156.70","59.70B","1.11%"
"15-02-2002","1,159.95","1,150.65","1,164.10","1,150.30","67.68B","0.87%"
"14-02-2002","1,150.00","1,135.50","1,151.65","1,133.85","60.60B","1.31%"
"13-02-2002","1,135.10","1,129.80","1,142.30","1,129.60","55.75B","0.50%"
"12-02-2002","1,129.50","1,131.95","1,143.30","1,125.55","59.33B","-0.18%"
"11-02-2002","1,131.55","1,124.85","1,144.15","1,124.85","61.16B","0.69%"
"08-02-2002","1,123.75","1,112.80","1,131.85","1,104.45","73.01B","1.20%"
"07-02-2002","1,110.45","1,114.85","1,130.95","1,104.30","93.83B","-0.24%"
"06-02-2002","1,113.10","1,074.40","1,117.10","1,074.00","73.87B","3.62%"
"05-02-2002","1,074.25","1,076.25","1,081.20","1,069.40","68.53B","-0.25%"
"04-02-2002","1,076.90","1,083.05","1,086.95","1,074.15","57.89B","-0.44%"
"01-02-2002","1,081.65","1,076.95","1,088.05","1,076.95","58.40B","0.58%"
"31-01-2002","1,075.40","1,067.65","1,082.00","1,067.65","66.03B","0.74%"
"30-01-2002","1,067.45","1,072.85","1,072.85","1,058.80","50.69B","-0.39%"
"29-01-2002","1,071.65","1,071.35","1,076.45","1,068.85","58.95B","0.03%"
"28-01-2002","1,071.35","1,083.25","1,088.75","1,068.70","49.77B","-0.81%"
"25-01-2002","1,080.10","1,085.85","1,089.70","1,077.00","59.84B","-0.48%"
"24-01-2002","1,085.30","1,089.60","1,098.60","1,081.70","47.72B","-0.38%"
"23-01-2002","1,089.40","1,092.85","1,096.95","1,087.50","53.73B","-0.32%"
"22-01-2002","1,092.85","1,091.35","1,099.00","1,090.00","55.75B","0.14%"
"21-01-2002","1,091.35","1,093.25","1,099.80","1,082.65","64.35B","-0.16%"
"18-01-2002","1,093.15","1,109.55","1,121.75","1,089.05","84.63B","-1.45%"
"17-01-2002","1,109.20","1,090.25","1,116.05","1,078.95","83.52B","1.73%"
"16-01-2002","1,090.30","1,094.15","1,104.80","1,085.30","59.75B","-0.35%"
"15-01-2002","1,094.15","1,109.45","1,112.60","1,090.20","55.22B","-1.41%"
"14-01-2002","1,109.80","1,089.45","1,118.50","1,089.45","60.42B","1.95%"
"11-01-2002","1,088.55","1,098.15","1,105.90","1,073.45","71.15B","-0.88%"
"10-01-2002","1,098.20","1,098.80","1,105.35","1,093.60","68.96B","-0.42%"
"09-01-2002","1,102.80","1,110.00","1,119.40","1,098.70","74.87B","-0.64%"
"08-01-2002","1,109.90","1,100.55","1,114.55","1,097.90","67.83B","0.89%"
"07-01-2002","1,100.15","1,093.05","1,111.55","1,093.05","61.39B","0.36%"
"04-01-2002","1,096.20","1,072.40","1,099.25","1,072.40","74.41B","2.23%"
"03-01-2002","1,072.25","1,063.45","1,074.85","1,062.90","61.87B","1.08%"
"02-01-2002","1,060.75","1,054.95","1,065.25","1,054.10","49.61B","0.52%"
"01-01-2002","1,055.30","1,058.85","1,071.15","1,052.05","43.95B","-0.35%"
"31-12-2001","1,059.05","1,033.90","1,062.30","1,033.90","53.15B","2.44%"
"28-12-2001","1,033.80","1,019.90","1,036.35","1,010.45","56.36B","1.35%"
"27-12-2001","1,020.00","1,033.85","1,037.70","1,017.35","60.27B","-1.38%"
"26-12-2001","1,034.25","1,048.90","1,058.30","1,030.50","42.61B","-1.36%"
"24-12-2001","1,048.50","1,051.00","1,055.00","1,032.60","41.90B","-0.22%"
"21-12-2001","1,050.85","1,061.80","1,061.80","1,043.65","47.17B","-1.05%"
"20-12-2001","1,062.00","1,060.45","1,064.80","1,047.50","55.79B","0.12%"
"19-12-2001","1,060.75","1,082.50","1,086.35","1,057.10","49.99B","-1.99%"
"18-12-2001","1,082.30","1,089.90","1,098.00","1,071.35","47.04B","-0.51%"
"14-12-2001","1,087.85","1,098.65","1,102.90","1,082.75","41.87B","-0.99%"
"13-12-2001","1,098.75","1,107.75","1,114.15","1,069.95","66.16B","-0.80%"
"12-12-2001","1,107.65","1,110.65","1,121.55","1,104.75","54.12B","-0.23%"
"11-12-2001","1,110.20","1,112.15","1,122.85","1,107.70","69.18B","-0.45%"
"10-12-2001","1,115.25","1,112.15","1,123.55","1,112.15","54.63B","0.27%"
"07-12-2001","1,112.30","1,110.90","1,122.65","1,109.65","59.28B","0.17%"
"06-12-2001","1,110.45","1,105.10","1,132.65","1,105.10","77.04B","0.53%"
"05-12-2001","1,104.55","1,077.95","1,107.15","1,077.95","67.35B","2.49%"
"04-12-2001","1,077.70","1,066.05","1,082.60","1,065.65","58.42B","1.15%"
"03-12-2001","1,065.40","1,067.20","1,074.50","1,063.25","53.29B","-0.16%"
"29-11-2001","1,067.15","1,070.30","1,071.00","1,063.00","60.88B","-0.34%"
"28-11-2001","1,070.80","1,076.15","1,082.30","1,067.65","58.92B","-0.49%"
"27-11-2001","1,076.05","1,087.60","1,097.60","1,071.05","67.61B","-0.42%"
"26-11-2001","1,080.60","1,059.25","1,084.65","1,059.25","52.43B","2.04%"
"23-11-2001","1,059.00","1,063.05","1,075.05","1,057.30","54.53B","-0.32%"
"22-11-2001","1,062.45","1,056.45","1,075.90","1,056.45","60.06B","0.58%"
"21-11-2001","1,056.35","1,050.40","1,064.85","1,046.30","57.52B","0.59%"
"20-11-2001","1,050.20","1,067.30","1,082.40","1,046.15","72.22B","-1.68%"
"19-11-2001","1,068.15","1,034.20","1,072.00","1,032.85","73.04B","3.13%"
"15-11-2001","1,035.70","1,016.05","1,038.35","1,015.15","50.50B","1.96%"
